timestamp,model,task,real_seconds,output_file
2025-12-10T02:20:51,moonshotai/Kimi-K2-Thinking,fib,7.312,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022043.txt
2025-12-10T02:20:59,moonshotai/Kimi-K2-Thinking,fib,6.98,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022052.txt
2025-12-10T02:21:06,moonshotai/Kimi-K2-Thinking,fib,6.300,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022059.txt
2025-12-10T02:21:13,moonshotai/Kimi-K2-Thinking,fib,6.721,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022106.txt
2025-12-10T02:21:20,moonshotai/Kimi-K2-Thinking,fib,6.325,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022113.txt
2025-12-10T02:21:27,moonshotai/Kimi-K2-Thinking,fib,7.507,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022119.txt
2025-12-10T02:21:35,moonshotai/Kimi-K2-Thinking,fib,7.442,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022127.txt
2025-12-10T02:21:43,moonshotai/Kimi-K2-Thinking,fib,7.381,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022135.txt
2025-12-10T02:21:51,moonshotai/Kimi-K2-Thinking,fib,6.699,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022144.txt
2025-12-10T02:21:58,moonshotai/Kimi-K2-Thinking,fib,6.375,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022151.txt
2025-12-10T02:22:05,moonshotai/Kimi-K2-Thinking,fib,7.441,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022157.txt
2025-12-10T02:22:13,moonshotai/Kimi-K2-Thinking,fib,7.531,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022205.txt
2025-12-10T02:22:21,moonshotai/Kimi-K2-Thinking,fib,6.411,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022214.txt
2025-12-10T02:22:28,moonshotai/Kimi-K2-Thinking,fib,6.931,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022221.txt
2025-12-10T02:22:35,moonshotai/Kimi-K2-Thinking,fib,6.389,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022228.txt
2025-12-10T02:22:42,moonshotai/Kimi-K2-Thinking,fib,7.288,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022234.txt
2025-12-10T02:22:50,moonshotai/Kimi-K2-Thinking,fib,7.295,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022242.txt
2025-12-10T02:22:58,moonshotai/Kimi-K2-Thinking,fib,6.466,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022251.txt
2025-12-10T02:23:05,moonshotai/Kimi-K2-Thinking,fib,6.917,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022258.txt
2025-12-10T02:23:12,moonshotai/Kimi-K2-Thinking,fib,7.014,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022304.txt
2025-12-10T02:23:20,moonshotai/Kimi-K2-Thinking,fib,6.644,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022313.txt
2025-12-10T02:23:27,moonshotai/Kimi-K2-Thinking,fib,7.434,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022319.txt
2025-12-10T02:23:35,moonshotai/Kimi-K2-Thinking,fib,6.850,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022328.txt
2025-12-10T02:23:42,moonshotai/Kimi-K2-Thinking,fib,6.575,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022335.txt
2025-12-10T02:23:49,moonshotai/Kimi-K2-Thinking,fib,7.001,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022341.txt
2025-12-10T02:23:57,moonshotai/Kimi-K2-Thinking,fib,6.328,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/moonshotai_Kimi-K2-Thinking_fib_20251210_022350.txt
2025-12-10T02:24:04,Qwen/Qwen3-32B,fib,4.121,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022359.txt
2025-12-10T02:24:09,Qwen/Qwen3-32B,fib,4.099,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022404.txt
2025-12-10T02:24:14,Qwen/Qwen3-32B,fib,4.173,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022409.txt
2025-12-10T02:24:19,Qwen/Qwen3-32B,fib,3.595,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022415.txt
2025-12-10T02:24:23,Qwen/Qwen3-32B,fib,3.941,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022419.txt
2025-12-10T02:24:27,Qwen/Qwen3-32B,fib,4.102,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022422.txt
2025-12-10T02:24:32,Qwen/Qwen3-32B,fib,3.346,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022428.txt
2025-12-10T02:24:36,Qwen/Qwen3-32B,fib,3.210,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022432.txt
2025-12-10T02:24:40,Qwen/Qwen3-32B,fib,3.431,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022436.txt
2025-12-10T02:24:44,Qwen/Qwen3-32B,fib,4.207,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022439.txt
2025-12-10T02:24:49,Qwen/Qwen3-32B,fib,4.088,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022444.txt
2025-12-10T02:24:54,Qwen/Qwen3-32B,fib,3.343,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022450.txt
2025-12-10T02:24:58,Qwen/Qwen3-32B,fib,4.132,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022453.txt
2025-12-10T02:25:03,Qwen/Qwen3-32B,fib,3.392,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022459.txt
2025-12-10T02:25:07,Qwen/Qwen3-32B,fib,3.493,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022503.txt
2025-12-10T02:25:11,Qwen/Qwen3-32B,fib,3.385,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022507.txt
2025-12-10T02:25:15,Qwen/Qwen3-32B,fib,4.172,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022510.txt
2025-12-10T02:25:20,Qwen/Qwen3-32B,fib,4.111,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022515.txt
2025-12-10T02:25:25,Qwen/Qwen3-32B,fib,3.271,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022521.txt
2025-12-10T02:25:29,Qwen/Qwen3-32B,fib,3.226,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022525.txt
2025-12-10T02:25:33,Qwen/Qwen3-32B,fib,4.070,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022528.txt
2025-12-10T02:25:38,Qwen/Qwen3-32B,fib,3.633,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022534.txt
2025-12-10T02:25:42,Qwen/Qwen3-32B,fib,3.825,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022538.txt
2025-12-10T02:25:46,Qwen/Qwen3-32B,fib,3.902,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022542.txt
2025-12-10T02:25:50,Qwen/Qwen3-32B,fib,3.798,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022546.txt
2025-12-10T02:25:54,Qwen/Qwen3-32B,fib,3.407,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022550.txt
2025-12-10T02:25:58,Qwen/Qwen3-32B,fib,3.541,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022554.txt
2025-12-10T02:26:02,Qwen/Qwen3-32B,fib,3.857,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022558.txt
2025-12-10T02:26:06,Qwen/Qwen3-32B,fib,4.063,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022601.txt
2025-12-10T02:26:11,Qwen/Qwen3-32B,fib,3.572,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022607.txt
2025-12-10T02:26:15,Qwen/Qwen3-32B,fib,3.225,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022611.txt
2025-12-10T02:26:19,Qwen/Qwen3-32B,fib,3.360,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022615.txt
2025-12-10T02:26:23,Qwen/Qwen3-32B,fib,3.513,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022619.txt
2025-12-10T02:26:27,Qwen/Qwen3-32B,fib,4.257,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022622.txt
2025-12-10T02:26:32,Qwen/Qwen3-32B,fib,3.670,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022628.txt
2025-12-10T02:26:36,Qwen/Qwen3-32B,fib,3.747,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022632.txt
2025-12-10T02:26:40,Qwen/Qwen3-32B,fib,3.665,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022636.txt
2025-12-10T02:26:44,Qwen/Qwen3-32B,fib,4.153,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022639.txt
2025-12-10T02:26:49,Qwen/Qwen3-32B,fib,4.081,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022644.txt
2025-12-10T02:26:54,Qwen/Qwen3-32B,fib,3.369,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022650.txt
2025-12-10T02:26:58,Qwen/Qwen3-32B,fib,3.933,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022654.txt
2025-12-10T02:27:02,Qwen/Qwen3-32B,fib,3.805,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022658.txt
2025-12-10T02:27:06,Qwen/Qwen3-32B,fib,4.187,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022701.txt
2025-12-10T02:27:11,Qwen/Qwen3-32B,fib,3.269,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022707.txt
2025-12-10T02:27:15,Qwen/Qwen3-32B,fib,3.836,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022711.txt
2025-12-10T02:27:19,Qwen/Qwen3-32B,fib,3.409,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022715.txt
2025-12-10T02:27:23,Qwen/Qwen3-32B,fib,3.826,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022719.txt
2025-12-10T02:27:27,Qwen/Qwen3-32B,fib,4.099,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022722.txt
2025-12-10T02:27:32,Qwen/Qwen3-32B,fib,3.677,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022728.txt
2025-12-10T02:27:36,Qwen/Qwen3-32B,fib,3.423,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/Qwen_Qwen3-32B_fib_20251210_022732.txt
2025-12-10T02:27:40,mistralai/Mistral-7B-v0.1,fib,0.957,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v0.1_fib_20251210_022739.txt
2025-12-10T02:27:41,mistralai/Mistral-7B-v0.2,fib,0.802,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v0.2_fib_20251210_022740.txt
2025-12-10T02:27:42,mistralai/Mistral-7B-v0.3,fib,0.778,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v0.3_fib_20251210_022741.txt
2025-12-10T02:27:43,mistralai/Mistral-7B-v0.4,fib,1.007,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v0.4_fib_20251210_022741.txt
2025-12-10T02:27:45,mistralai/Mistral-7B-v0.5,fib,0.964,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v0.5_fib_20251210_022744.txt
2025-12-10T02:27:46,mistralai/Mistral-7B-v0.6,fib,0.716,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v0.6_fib_20251210_022745.txt
2025-12-10T02:27:47,mistralai/Mistral-7B-v0.7,fib,0.633,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v0.7_fib_20251210_022746.txt
2025-12-10T02:27:48,mistralai/Mistral-7B-v0.8,fib,0.839,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v0.8_fib_20251210_022747.txt
2025-12-10T02:27:49,mistralai/Mistral-7B-v0.9,fib,0.951,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v0.9_fib_20251210_022748.txt
2025-12-10T02:27:50,mistralai/Mistral-7B-v1.0,fib,1.029,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v1.0_fib_20251210_022748.txt
2025-12-10T02:27:52,mistralai/Mistral-7B-v1.1,fib,0.770,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v1.1_fib_20251210_022751.txt
2025-12-10T02:27:53,mistralai/Mistral-7B-v1.2,fib,0.760,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v1.2_fib_20251210_022752.txt
2025-12-10T02:27:54,mistralai/Mistral-7B-v1.3,fib,0.791,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v1.3_fib_20251210_022753.txt
2025-12-10T02:27:55,mistralai/Mistral-7B-v1.4,fib,1.141,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v1.4_fib_20251210_022753.txt
2025-12-10T02:27:57,mistralai/Mistral-7B-v1.5,fib,0.875,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v1.5_fib_20251210_022756.txt
2025-12-10T02:27:58,mistralai/Mistral-7B-v1.6,fib,1.141,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v1.6_fib_20251210_022756.txt
2025-12-10T02:28:00,mistralai/Mistral-7B-v1.7,fib,1.197,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v1.7_fib_20251210_022758.txt
2025-12-10T02:28:02,mistralai/Mistral-7B-v1.8,fib,0.633,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v1.8_fib_20251210_022801.txt
2025-12-10T02:28:03,mistralai/Mistral-7B-v1.9,fib,0.614,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v1.9_fib_20251210_022802.txt
2025-12-10T02:28:04,mistralai/Mistral-7B-v2.0,fib,0.919,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v2.0_fib_20251210_022803.txt
2025-12-10T02:28:05,mistralai/Mistral-7B-v2.1,fib,1.093,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v2.1_fib_20251210_022803.txt
2025-12-10T02:28:07,mistralai/Mistral-7B-v2.2,fib,1.026,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v2.2_fib_20251210_022805.txt
2025-12-10T02:28:09,mistralai/Mistral-7B-v2.3,fib,0.880,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v2.3_fib_20251210_022808.txt
2025-12-10T02:28:10,mistralai/Mistral-7B-v2.4,fib,0.690,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v2.4_fib_20251210_022809.txt
2025-12-10T02:28:11,mistralai/Mistral-7B-v2.5,fib,1.131,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v2.5_fib_20251210_022809.txt
2025-12-10T02:28:13,mistralai/Mistral-7B-v2.6,fib,0.978,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v2.6_fib_20251210_022812.txt
2025-12-10T02:28:14,mistralai/Mistral-7B-v2.7,fib,1.097,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v2.7_fib_20251210_022812.txt
2025-12-10T02:28:16,mistralai/Mistral-7B-v2.8,fib,1.095,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v2.8_fib_20251210_022814.txt
2025-12-10T02:28:18,mistralai/Mistral-7B-v2.9,fib,0.840,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v2.9_fib_20251210_022817.txt
2025-12-10T02:28:19,mistralai/Mistral-7B-v3.0,fib,0.810,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v3.0_fib_20251210_022818.txt
2025-12-10T02:28:20,mistralai/Mistral-7B-v3.1,fib,0.629,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v3.1_fib_20251210_022819.txt
2025-12-10T02:28:21,mistralai/Mistral-7B-v3.2,fib,0.653,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v3.2_fib_20251210_022820.txt
2025-12-10T02:28:22,mistralai/Mistral-7B-v3.3,fib,1.107,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v3.3_fib_20251210_022820.txt
2025-12-10T02:28:24,mistralai/Mistral-7B-v3.4,fib,0.773,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v3.4_fib_20251210_022823.txt
2025-12-10T02:28:25,mistralai/Mistral-7B-v3.5,fib,1.087,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v3.5_fib_20251210_022823.txt
2025-12-10T02:28:27,mistralai/Mistral-7B-v3.6,fib,1.148,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v3.6_fib_20251210_022825.txt
2025-12-10T02:28:29,mistralai/Mistral-7B-v3.7,fib,1.159,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v3.7_fib_20251210_022827.txt
2025-12-10T02:28:31,mistralai/Mistral-7B-v3.8,fib,0.856,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v3.8_fib_20251210_022830.txt
2025-12-10T02:28:32,mistralai/Mistral-7B-v3.9,fib,0.926,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v3.9_fib_20251210_022831.txt
2025-12-10T02:28:33,mistralai/Mistral-7B-v4.0,fib,1.137,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v4.0_fib_20251210_022831.txt
2025-12-10T02:28:35,mistralai/Mistral-7B-v4.1,fib,0.752,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v4.1_fib_20251210_022834.txt
2025-12-10T02:28:36,mistralai/Mistral-7B-v4.2,fib,0.802,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v4.2_fib_20251210_022835.txt
2025-12-10T02:28:37,mistralai/Mistral-7B-v4.3,fib,0.820,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v4.3_fib_20251210_022836.txt
2025-12-10T02:28:38,mistralai/Mistral-7B-v4.4,fib,1.055,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v4.4_fib_20251210_022836.txt
2025-12-10T02:28:40,mistralai/Mistral-7B-v4.5,fib,0.616,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v4.5_fib_20251210_022839.txt
2025-12-10T02:28:41,mistralai/Mistral-7B-v4.6,fib,1.106,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v4.6_fib_20251210_022839.txt
2025-12-10T02:28:43,mistralai/Mistral-7B-v4.7,fib,0.927,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v4.7_fib_20251210_022842.txt
2025-12-10T02:28:44,mistralai/Mistral-7B-v4.8,fib,0.876,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v4.8_fib_20251210_022843.txt
2025-12-10T02:28:45,mistralai/Mistral-7B-v4.9,fib,0.784,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v4.9_fib_20251210_022844.txt
2025-12-10T02:28:46,mistralai/Mistral-7B-v5.0,fib,0.630,/Users/anyachenko/Desktop/repo_test2/Data-Science-Lab/results/answers/mistralai_Mistral-7B-v4.9_fib_20251210_022845.txt